Name,Rating,Category1,Category2,Place,City
alffi,4.9,Culture,Mindful,Taman Kasmaran,Semarang
mchenry,3.2,Culinary,Noisy,Pantai Baruna,Semarang
jilisa,3.6,Culinary,Boring,Pasar Beringharjo,Jogja
taydem,4.6,Culinary,Boring,Desa Wisata Lembah Kalipancur,Semarang
sibell,4.5,Culture,Kind,Goa Rancang Kencono,Jogja
avonte,3.6,Culture,Recommended,Kawasan Wisata Sosrowijayan,Jogja
gerlofke,3.5,History,Fun,Semarang Chinatown,Semarang
hildegarda,3.5,Tourist Attraction,Not Recommended,Air Terjun Semirang,Semarang
charisse,4.0,History,Respectable,Pantai Wediombo,Jogja
antona,3.9,Nature,Mindful,Pantai Depok Jogja,Jogja
ramaya,3.4,Culture,Noisy,Tebing Breksi,Jogja
kenidy,4.1,History,Expensive,Kampung Pelangi,Semarang
jeremmy,4.5,History,Bad Food,Seribu Batu Songgo Langit,Jogja
kagishan,3.0,Tourist Attraction,Expensive,Water Blaster Bukit Candi Golf,Semarang
cyrena,3.2,History,Fun,Candi Gedong Songo,Semarang
yerani,4.1,Culinary,Not Recommended,Semarang Gallery,Semarang
buxton,3.6,Tourist Attraction,Cheap Price,Pantai Ngrenehan,Jogja
chike,4.3,History,Kind,Pantai Patihan,Jogja
aidet,4.2,Tourist Attraction,Hated,Pasar Kebon Empring Bintaran,Jogja
samyha,3.3,Tourist Attraction,Fun,Nol Kilometer Jl.Malioboro,Jogja
shaquay,4.9,Culture,Kind Person,Waduk Jatibarang,Semarang
arthalia,3.2,Culture,Hated,Pantai Jogan,Jogja
nigar,3.2,Nature,Isolated,Waduk Jatibarang,Semarang
jozy,4.1,Nature,Expensive,Kampung Pelangi,Semarang
orianne,3.2,Nature,Isolated,Pantai Kukup,Jogja
shadan,4.1,Culture,Noisy,Selected Places,Semarang
xeryus,4.0,Culinary,Kind,Pantai Baruna,Semarang
hurmon,3.4,Culture,Great View,Kebun Teh Nglinggo,Jogja
romilio,3.3,Culture,Cheap Price,Pantai Depok Jogja,Jogja
nykia,3.5,Culinary,Hated,Jembatan Biru Ambarawa,Semarang
keyawna,3.6,Nature,Expensive,Hutan Mangrove Kulon Progo,Jogja
sri,4.9,Tourist Attraction,Noisy,Candi Prambanan,Jogja
mikhale,5.0,Culinary,Fun,Pantai Nglambor,Jogja
malhotra,4.2,Tourist Attraction,Cheap Price,Waduk Jatibarang,Semarang
lotty,3.1,Nature,Great View,Pantai Samas,Jogja
danyette,3.2,Culinary,Isolated,Watu Gunung Ungaran,Semarang
anayansi,3.3,Tourist Attraction,Boring,Pantai Nglambor,Jogja
kriwox,4.8,History,Great View,Old City 3D Trick Art Museum,Semarang
mutazz,4.0,Culinary,Peaceful,Kawasan Malioboro,Jogja
demica,3.6,Culture,Not Recommended,Semarang Chinatown,Semarang
vanesa,4.3,Nature,Recommended,Pantai Marina,Semarang
cyran,3.7,Culture,Expensive,Taman Pelangi Jogja,Jogja
bralin,3.0,Tourist Attraction,Peaceful,Lawang Sewu,Semarang
hande,3.6,Nature,Fun,Museum Kereta Ambarawa,Semarang
kierrin,3.8,Culinary,Kind,Museum Kereta Ambarawa,Semarang
kaeshawn,3.8,Nature,Kind,Wisata Kalibiru,Jogja
kumrije,3.9,Nature,Hated,Pantai Cipta,Semarang
laiton,3.1,Nature,Boring,Pantai Krakal,Jogja
goffjr,3.6,Culinary,Hated,Nol Kilometer Jl.Malioboro,Jogja
gennady,4.3,Tourist Attraction,Isolated,Benteng Pendem,Semarang
timoteo,4.8,Culinary,Noisy,Waduk Jatibarang,Semarang
avajoy,4.4,Nature,Kind,Masjid Kapal Semarang,Semarang
michelli,4.3,Tourist Attraction,Boring,Pantai Drini,Jogja
kamenko,4.1,Culinary,Cheap Price,Hutan Pinus Asri,Jogja
roeters,4.2,Culture,Noisy,Pantai Krakal,Jogja
crofford,4.1,Tourist Attraction,Beautiful,Taman Pelangi Jogja,Jogja
lavith,3.7,Tourist Attraction,Peaceful,Kampoeng Djadhoel Semarang,Semarang
jamita,4.6,Tourist Attraction,Boring,Kawasan Malioboro,Jogja
gracey,4.5,Culture,Kind,Candi Borobudur,Jogja
dalay,4.1,Nature,Cheap Price,Pantai Jogan,Jogja
aeja,3.7,History,Recommended,Candi Gedong Songo,Semarang
brue,3.6,Tourist Attraction,Fun,Pintoe Langit Dahromo,Jogja
rayish,4.2,Culinary,Expensive,The Lost World Castle,Jogja
malloree,5.0,Culinary,Mindful,Pantai Patihan,Jogja
mareyah,4.2,Culinary,Fun,Tugu Muda Semarang,Semarang
tifanni,3.7,Culture,Hated,Benteng Pendem,Semarang
giarratana,4.9,Tourist Attraction,Expensive,Lawang Sewu,Semarang
orishay,3.2,History,Kind Person,Goa Rancang Kencono,Jogja
rollen,4.5,History,Expensive,Water Blaster Bukit Candi Golf,Semarang
gudinas,3.2,Nature,Tasty Food,Museum Kereta Ambarawa,Semarang
ringolds,4.5,Tourist Attraction,Boring,Kampung Wisata Kadipaten,Jogja
zymaire,3.9,Tourist Attraction,Kind Person,Masjid Kapal Semarang,Semarang
engelhart,4.6,Nature,Boring,La Kana Chapel,Semarang
lamaar,3.7,Culture,Mindful,Wisata Eling Bening,Semarang
nicolien,4.1,History,Great View,Water Blaster Bukit Candi Golf,Semarang
sabriel,4.9,Nature,Boring,Hutan Pinus Kayon,Semarang
mellon,4.2,Culture,Great View,The Lost World Castle,Jogja
jurrit,4.5,History,Fun,Pantai Kukup,Jogja
rovner,4.5,Nature,Tasty Food,Jurang Tembelan Kanigoro,Jogja
xion,4.0,History,Isolated,The Lost World Castle,Jogja
vello,3.4,History,Kind Person,Brown Canyon,Semarang
ameli,3.6,Culinary,Mindful,Embung Tambakboyo,Jogja
llywellyn,4.5,Culinary,Boring,"Bukit Paralayang, Watugupit",Jogja
shantesha,4.3,Nature,Fun,Watu Goyang,Jogja
teneeka,4.9,Culinary,Fun,Tirto Argo Siwarak,Semarang
stanna,4.9,Nature,Recommended,Green Village Gedangsari,Jogja
detavion,4.1,Nature,Bad Food,Bendung Lepen,Jogja
bateman,4.4,Nature,Cheap Price, Pantai Cipta,Semarang
yle,4.9,Culinary,Recommended,Watu Gunung Ungaran,Semarang
sulynn,4.5,Culinary,Not Recommended,Kampoeng Djadhoel Semarang,Semarang
genendy,3.5,History,Tasty Food,Seribu Batu Songgo Langit,Jogja
loretas,3.2,Culinary,Peaceful,Flower Farm Setiya Aji,Semarang
yeny,3.4,Culture,Noisy,Watu Goyang,Jogja
dene,3.7,Tourist Attraction,Cheap Price,Pantai Kukup,Jogja
krinden,4.5,Tourist Attraction,Isolated,Kauman Pakualaman Yogyakarta,Jogja
tapasya,3.5,Tourist Attraction,Mindful,Semarang Contemporary Art Gallery,Semarang
darvel,4.4,Culinary,Peaceful,Pantai Jogan,Jogja
suraiya,4.3,Tourist Attraction,Cheap Price,Tebing Breksi,Jogja
tinaye,4.9,History,Isolated,Water Blaster Bukit Candi Golf,Semarang
remeto,4.9,Culture,Boring,Waduk Jatibarang,Semarang
borreli,3.3,Culinary,Great View,Pantai Wediombo,Jogja
kerin,3.1,History,Kind,Masjid Agung Ungaran,Semarang
hartner,3.6,Tourist Attraction,Isolated,Masjid Kapal Semarang,Semarang
corneel,4.1,History,Noisy,Kampoeng Djadhoel Semarang,Semarang
yeldar,3.3,History,Hated,Tugu Muda Semarang,Semarang
madeha,4.1,Culture,Boring,Taman Pelangi Jogja,Jogja
jerrlyn,3.7,Nature,Boring,Wisata Alam Wana Wisata Penggaron,Semarang
taryn,3.6,History,Kind,Desa Wisata Lembah Kalipancur,Semarang
aita,4.1,Culinary,Expensive,Pantai Wediombo,Jogja
kirbi,3.4,Tourist Attraction,Tasty Food,Pantai Drini,Jogja
naasir,3.8,History,Cheap Price,Jurang Tembelan Kanigoro,Jogja
zahraan,3.3,Culinary,Peaceful,Pantai Ngrenehan,Jogja
jeshon,4.1,Culinary,Cheap Price,Pantai Glagah,Jogja
estelline,4.2,Culture,Noisy,Pantai Depok Jogja,Jogja
alcalde,4.5,Nature,Noisy,Wisata Kaliurang,Jogja
sunita,3.9,Culture,Bad Food,Hutan Pinus Kayon,Semarang
tyshanti,4.5,Culture,Mindful,Candi Ijo,Jogja
mahmoud,3.5,Tourist Attraction,Isolated,Saloka Theme Park,Semarang
tamere,4.0,Tourist Attraction,Great View,Candi Prambanan,Jogja
cupas,4.1,Tourist Attraction,Respectable,Indonesia Kaya Park,Semarang
brianalee,4.8,Nature,Kind,Masjid Agung Ungaran,Semarang
davidas,3.3,History,Respectable,The World Landmarks - Merapi Park Yogyakarta,Jogja
harriman,4.8,Nature,Boring,Pantai Krakal,Jogja
candon,3.8,Culture,Great View,Watu Mabur Mangunan,Jogja
janfried,4.2,Culture,Kind,Old City 3D Trick Art Museum,Semarang
paitin,3.6,Tourist Attraction,Mindful,Saloka Theme Park,Semarang
santoya,4.8,Culinary,Noisy,Grand Maerakaca,Semarang
chanais,4.9,History,Recommended,Air Terjun Kedung Pedut,Jogja
decari,3.2,Culinary,Cheap Price,Puncak Segoro,Jogja
allen,4.4,Culinary,Mindful,Monumen Serangan Umum 1 Maret,Jogja
cohdi,4.1,Culture,Boring,Semarang Chinatown,Semarang
pompilia,5.0,Nature,Noisy,Benteng Pendem,Semarang
lateena,4.4,Tourist Attraction,Recommended,La Kana Chapel,Semarang
shirleymae,3.3,Culture,Recommended,Semarang Chinatown,Semarang
laybah,4.6,Culinary,Peaceful,Puncak Kebun Buah Mangunan,Jogja
robinette,3.6,Tourist Attraction,Tasty Food,Candi Ijo,Jogja
mwamba,4.6,History,Beautiful,Obyek Wisata Goa Kreo,Semarang
marizol,3.7,Nature,Kind Person,Wisata Lereng Kelir,Semarang
kandiah,4.2,Culinary,Mindful,Puncak Kebun Buah Mangunan,Jogja
suli,3.1,Tourist Attraction,Isolated,Wisata Kalibiru,Jogja
nether,3.8,Culture,Noisy,Water Blaster Bukit Candi Golf,Semarang
vytenis,4.0,Nature,Hated,Kawasan Malioboro,Jogja
huewitt,3.6,Culture,Kind Person,Wisata Eling Bening,Semarang
gilemette,4.9,Nature,Not Recommended,Pantai Nglambor,Jogja
yarnelle,3.5,Nature,Beautiful,Kota Lama Semarang,Semarang
karelyn,4.9,Nature,Isolated,Museum Kereta Ambarawa,Semarang
vincenzina,4.4,Culture,Peaceful,The World Landmarks - Merapi Park Yogyakarta,Jogja
konyae,3.4,Culture,Cheap Price,Wisata Kaliurang,Jogja
telfore,4.7,Nature,Respectable,The Lost World Castle,Jogja
tatem,4.0,Tourist Attraction,Great View,Pantai Glagah,Jogja
brenai,4.1,Culinary,Fun,Kebun Teh Nglinggo,Jogja
lavana,3.7,Tourist Attraction,Cheap Price,Museum Kereta Ambarawa,Semarang
quinlee,4.8,Nature,Peaceful,Selected Places,Semarang
tenile,4.9,History,Recommended,Kawasan Wisata Sosrowijayan,Jogja
mikkelson,3.3,Nature,Tasty Food,Wisata Alam Wana Wisata Penggaron,Semarang
elmarie,3.9,Tourist Attraction,Noisy,Wisata Eling Bening,Semarang
shellye,3.1,Culinary,Respectable,Kawasan Malioboro,Jogja
rudelson,3.6,Nature,Kind Person,Pantai Baruna,Semarang
hedwiga,4.9,Nature,Bad Food,Pantai Depok Jogja,Jogja
tayyibah,3.3,History,Peaceful,Bendung Lepen,Jogja
jenavicia,3.6,Culture,Great View,Green Village Gedangsari,Jogja
kanja,3.2,History,Peaceful,Wisata Mangrove Tapak,Semarang
kopaz,5.0,History,Tasty Food,Taman Tabanas,Semarang
dishaun,4.7,Nature,Tasty Food,Masjid Kapal Semarang,Semarang
biljana,4.4,Nature,Isolated,Gembira Loka Zoo,Jogja
saim,3.2,Culture,Hated,Candi Gedong Songo,Semarang
aswan,3.7,History,Mindful,Wisata Eling Bening,Semarang
jozetta,3.0,Culture,Great View,Kampung Tematik Jawi,Semarang
earma,4.9,History,Fun,Puncak Kebun Buah Mangunan,Jogja
luedtke,3.8,Culinary,Mindful,Pantai Jogan,Jogja
navada,4.5,Culture,Peaceful,Kampung Pelangi,Semarang
daleyssa,4.1,Nature,Isolated,Selected Places,Semarang
obrian,5.0,Culture,Not Recommended,The Lost World Castle,Jogja
djenaba,3.8,History,Hated,Kampung Batik Gedong Semarang,Semarang
kayin,4.0,History,Fun,Museum Kereta Ambarawa,Semarang
zoeii,4.6,Nature,Isolated,Puncak Kebun Buah Mangunan,Jogja
chastelyne,3.2,Tourist Attraction,Peaceful,Kampoeng Kopi Banaran,Semarang
ilham,3.1,History,Great View,Hutan Wisata Tinjomoyo Semarang,Semarang
vjara,3.7,History,Respectable,Pantai Samas,Jogja
liese,4.5,Culinary,Cheap Price,Wisata Eling Bening,Semarang
jaylia,3.8,Nature,Boring,De Mata Museum Jogja,Jogja
knut,3.6,Culinary,Bad Food,Desa Wisata Lembah Kalipancur,Semarang
taleka,3.8,Culinary,Kind,Watu Mabur Mangunan,Jogja
jerine,5.0,Culinary,Great View,De Mata Museum Jogja,Jogja
traciann,3.4,Culture,Isolated,Taman Pandanaran,Semarang
pinkas,3.6,Culinary,Expensive,Obyek Wisata Goa Kreo,Semarang
marctavious,3.1,Culinary,Great View,Air Terjun Semirang,Semarang
samhita,3.2,Nature,Not Recommended,Benteng Pendem,Semarang
takiah,3.1,History,Noisy,Monumen Palagan Ambarawa,Semarang
yecica,3.4,Nature,Beautiful,Bunker Kaliadem Merapi,Jogja
abdurahim,4.0,Nature,Cheap Price,Taman Kasmaran,Semarang
milei,4.4,Culture,Fun,Tebing Breksi,Jogja
kellina,3.8,History,Fun,Taman Srigunting,Semarang
rempe,4.0,Culinary,Expensive,Pura Giri Natha,Semarang
cattier,4.8,History,Hated,Pantai Marina,Semarang
crimins,4.6,Culinary,Mindful,Monumen Palagan Ambarawa,Semarang
allegonde,3.7,Tourist Attraction,Boring,Monumen Serangan Umum 1 Maret,Jogja
malesa,4.8,History,Hated,Flower Farm Setiya Aji,Semarang
kadlecz,3.0,History,Not Recommended,Durian Gardens and Tourism Education Watu Simbar,Semarang
dylanthomas,3.1,Tourist Attraction,Fun,Pantai Glagah,Jogja
aquira,3.4,History,Respectable,Kampung Batik Gedong Semarang,Semarang
demandrea,4.7,Nature,Noisy,Pasar Kebon Empring Bintaran,Jogja
hellevi,3.7,Culture,Tasty Food,Saloka Theme Park,Semarang
lawniczak,4.3,Tourist Attraction,Kind Person,Kampung Wisata Kadipaten,Jogja
sirazudeen,4.4,Culture,Expensive,Water Blaster Bukit Candi Golf,Semarang
shastelin,4.2,Culture,Beautiful,Pantai Patihan,Jogja
louka,3.9,History,Hated,Kawasan Wisata Sosrowijayan,Jogja
kowana,3.4,History,Isolated,Green Village Gedangsari,Jogja
joanette,4.7,Culinary,Recommended, Pantai Cipta,Semarang
chatrice,3.9,Nature,Noisy,Taman Kasmaran,Semarang
khrystal,3.0,Culinary,Expensive,Watu Lumbung,Jogja
sunni,5.0,History,Recommended,Wisata Lereng Kelir,Semarang
taquanta,5.0,Tourist Attraction,Isolated,Wisata Alam Wana Wisata Penggaron,Semarang
strawberry,3.5,Culinary,Mindful,Kampung Wisata Kadipaten,Jogja
tauren,3.4,Nature,Great View,Wisata Lereng Kelir,Semarang
leticija,3.7,History,Fun,Pantai Parangtritis,Jogja
ruaridh,3.6,History,Respectable,La Kana Chapel,Semarang
shacola,3.9,Culinary,Isolated,Semarang Gallery,Semarang
ottfried,4.1,History,Mindful,Kampung Wisata Kadipaten,Jogja
spyrini,3.1,History,Noisy,Kampung Batik Gedong Semarang,Semarang
keondray,4.5,Tourist Attraction,Noisy,Pantai Marina,Semarang
shakuntal,3.6,Culture,Boring,Waduk Jatibarang,Semarang
shirae,3.3,Nature,Isolated,Desa Wisata Pulesari,Jogja
jiahang,3.7,Culture,Boring,Masjid Kapal Semarang,Semarang
martinas,3.7,Tourist Attraction,Fun,Kampoeng Rawa,Semarang
monteen,3.6,Culture,Not Recommended,The World Landmarks - Merapi Park Yogyakarta,Jogja
macallan,3.2,Tourist Attraction,Expensive,Lava Bantal,Jogja
kliton,4.0,Tourist Attraction,Expensive,Tebing Breksi,Jogja
fetah,4.5,History,Isolated,Seribu Batu Songgo Langit,Jogja
adalie,3.0,Nature,Respectable,Puncak Segoro,Jogja
chloejane,3.6,Tourist Attraction,Great View,Pura Giri Natha,Semarang
theaniel,3.1,Culinary,Tasty Food,La Kana Chapel,Semarang
ermelinde,3.5,Tourist Attraction,Boring,Brown Canyon,Semarang
yuting,5.0,History,Kind Person,Pantai Samas,Jogja
cinsere,4.2,Nature,Kind,Kampoeng Kopi Banaran,Semarang
brndon,4.6,Nature,Noisy,Umbul Sidomukti,Semarang
detravious,3.4,Nature,Expensive,Monumen Sanapati,Jogja
josegabriel,4.0,History,Noisy,Semarang Chinatown,Semarang
rupali,4.3,Tourist Attraction,Isolated,Puncak Kebun Buah Mangunan,Jogja
huffer,3.7,Tourist Attraction,Isolated,Kampoeng Rawa,Semarang
gerbin,3.3,Tourist Attraction,Fun,Grand Maerakaca,Semarang
vasif,3.6,Tourist Attraction,Tasty Food,Masjid Kapal Semarang,Semarang
mcglymps,4.9,History,Boring,Museum Kereta Ambarawa,Semarang
cortne,3.6,History,Isolated,Watu Mabur Mangunan,Jogja
jayceyon,4.3,Tourist Attraction,Expensive,Pura Giri Natha,Semarang
stephin,4.2,Culinary,Noisy,GPIB Immanuel Semarang (Gereja Blenduk),Semarang
larna,4.4,Culture,Kind Person,Wisata Lereng Kelir,Semarang
stila,3.6,Tourist Attraction,Not Recommended,Tirto Argo Siwarak,Semarang
inshirah,3.6,Nature,Hated,Pura Giri Natha,Semarang
zekeriah,3.8,Tourist Attraction,Peaceful,Wisata Kaliurang,Jogja
natash,4.2,Nature,Bad Food,Wisata Lereng Kelir,Semarang
kriste,3.2,Tourist Attraction,Kind,Grand Maerakaca,Semarang
alecsander,5.0,History,Boring,Wisata Lereng Kelir,Semarang
espino,4.0,Tourist Attraction,Expensive,Monumen Sanapati,Jogja
johnnetta,4.8,History,Respectable,Tebing Breksi,Jogja
janon,4.6,Tourist Attraction,Expensive,Tebing Breksi,Jogja
derryl,5.0,Culture,Peaceful,Kebun Teh Nglinggo,Jogja
spangler,3.9,History,Kind Person,Pantai Marina,Semarang
saloma,4.5,Culinary,Mindful,Grand Maerakaca,Semarang
tylun,4.5,Tourist Attraction,Kind Person,Desa Wisata Lembah Kalipancur,Semarang
asruddin,4.9,Culinary,Expensive,Pantai Glagah,Jogja
machell,3.5,Culture,Kind,Seribu Batu Songgo Langit,Jogja
nabeel,4.1,Tourist Attraction,Tasty Food,Taman Kasmaran,Semarang
atiyya,3.8,Culture,Tasty Food,Gua Maria Kerep Ambarawa,Semarang
ju,3.6,History,Fun,Puncak Kebun Buah Mangunan,Jogja
margaretann,4.6,Tourist Attraction,Noisy,Pantai Depok Jogja,Jogja
serban,3.7,Culinary,Beautiful,Gua Maria Kerep Ambarawa,Semarang
yasma,3.0,Culture,Boring,Waduk Jatibarang,Semarang
talvikki,3.8,Culture,Boring,Taman Srigunting,Semarang
norihiro,3.2,Nature,Beautiful,Sam Poo Kong Temple,Semarang
muehleman,3.2,Tourist Attraction,Expensive,Benteng Pendem,Semarang
jolet,4.2,History,Recommended,Desa Wisata Sungai Code Jogja Kota,Jogja
gonsalve,3.7,Culture,Great View,Desa Wisata Lembah Kalipancur,Semarang
aby,4.3,Tourist Attraction,Beautiful,Kota Lama Semarang,Semarang
khilynn,4.0,Tourist Attraction,Fun,Goa Pindul,Jogja
imran,3.4,History,Mindful,Masjid Kapal Semarang,Semarang
kaibree,3.6,Culinary,Expensive,Taman Kasmaran,Semarang
nyderah,4.0,Tourist Attraction,Mindful,Watu Lumbung,Jogja
aneres,4.2,Culture,Noisy,Wisata Mangrove Tapak,Semarang
merisier,3.7,Nature,Kind Person,Wisata Kaliurang,Jogja
clyta,3.4,Tourist Attraction,Tasty Food,Lawang Sewu,Semarang
toltu,3.3,Nature,Beautiful,Flower Farm Setiya Aji,Semarang
raifa,4.9,Culture,Noisy,"Bukit Paralayang, Watugupit",Jogja
kushma,4.2,Nature,Boring,Kebun Teh Nglinggo,Jogja
kayelin,4.8,Culinary,Noisy,Air Terjun Semirang,Semarang
deeana,3.2,Culture,Cheap Price,Benteng Pendem,Semarang
tripta,4.9,Culinary,Not Recommended,Pantai Baruna,Semarang
delphia,3.5,Culinary,Peaceful,Kauman Pakualaman Yogyakarta,Jogja
belem,3.0,Nature,Not Recommended,Pantai Ngrenehan,Jogja
masao,4.7,Tourist Attraction,Mindful,Sindu Kusuma Edupark (SKE),Jogja
drelich,3.6,Nature,Great View,Pantai Indrayanti,Jogja
alfonzie,4.3,Nature,Bad Food,Kebun Teh Nglinggo,Jogja
sophat,3.3,History,Kind Person,Puncak Segoro,Jogja
aramis,3.4,Tourist Attraction,Peaceful,The Lost World Castle,Jogja
mckenzye,4.1,Nature,Mindful,Tugu Muda Semarang,Semarang
vonzay,4.0,Nature,Hated,Kampoeng Djadhoel Semarang,Semarang
breah,4.3,Tourist Attraction,Hated,Grand Maerakaca,Semarang
delarosa,4.0,History,Bad Food,Kota Lama Semarang,Semarang
marleigh,3.1,Nature,Hated,Candi Prambanan,Jogja
gregor,4.1,Tourist Attraction,Recommended,Candi Prambanan,Jogja
javed,4.4,Tourist Attraction,Tasty Food,Pantai Marina,Semarang
demp,3.2,Tourist Attraction,Peaceful,Kampung Tematik Jawi,Semarang
antavious,4.8,Culture,Tasty Food,Watu Gunung Ungaran,Semarang
liliann,4.1,Nature,Great View,Masjid Kapal Semarang,Semarang
shaleah,3.9,Nature,Isolated,Bentara Budaya Yogyakarta (BBY),Jogja
millikin,4.9,Tourist Attraction,Tasty Food,Kota Lama Semarang,Semarang
raedawn,4.1,History,Noisy,Hutan Pinus Pengger,Jogja
jayvonne,4.1,History,Expensive,Goa Pindul,Jogja
pety,4.3,History,Noisy,Tebing Breksi,Jogja
arkim,4.3,Culture,Kind,Durian Gardens and Tourism Education Watu Simbar,Semarang
zamareon,3.4,Culinary,Respectable,Benteng Pendem,Semarang
kalirae,4.5,Culinary,Fun,Pantai Parangtritis,Jogja
ramid,3.4,Tourist Attraction,Beautiful,Pantai Cipta,Semarang
aime,4.0,Tourist Attraction,Expensive,Galaxy Waterpark Jogja,Jogja
ordway,4.5,Tourist Attraction,Great View,Kampung Tematik Jawi,Semarang
lorissa,4.1,History,Beautiful,Taman Pelangi Yogyakarta,Jogja
denayah,4.3,Culture,Respectable,Tugu Muda Semarang,Semarang
saamir,5.0,History,Tasty Food,Pantai Depok Jogja,Jogja
tanairy,4.3,Nature,Not Recommended,Lawang Sewu,Semarang
diego,3.4,History,Beautiful,Pura Giri Natha,Semarang
pedrojr,4.6,Tourist Attraction,Beautiful,Lawang Sewu,Semarang
aynsleigh,4.4,Nature,Recommended,Kampung Wisata Kadipaten,Jogja
catria,4.8,Culture,Recommended,Monumen Sanapati,Jogja
rylea,3.7,Nature,Kind,Hutan Mangrove Kulon Progo,Jogja
corderal,3.7,Culinary,Fun,Pasar Beringharjo,Jogja
azani,3.3,Tourist Attraction,Cheap Price,Kampung Wisata Taman Sari,Jogja
jalene,5.0,History,Fun,Pantai Marina,Semarang
jailin,4.6,Culture,Kind,Wisata Eling Bening,Semarang
thienkim,4.8,Tourist Attraction,Respectable,Watu Gunung Ungaran,Semarang
kajla,4.7,History,Respectable, Pantai Cipta,Semarang
mansha,3.8,Nature,Mindful,Candi Gedong Songo,Semarang
dacarri,4.3,Culinary,Beautiful,Kampung Pelangi,Semarang
fayzaan,4.2,History,Respectable,Wisata Kaliurang,Jogja
dayne,4.6,History,Bad Food,Jembatan Biru Ambarawa,Semarang
tinelle,3.7,Culinary,Great View,The Lost World Castle,Jogja
kashea,3.7,Tourist Attraction,Not Recommended,Pantai Wediombo,Jogja
markiyah,3.9,Culture,Beautiful,Hutan Wisata Tinjomoyo Semarang,Semarang
demush,3.4,Culinary,Tasty Food,Pasar Beringharjo,Jogja
courtemanche,3.3,Tourist Attraction,Recommended,Bendung Lepen,Jogja
luvera,4.7,Tourist Attraction,Isolated,Candi Gedong Songo,Semarang
parminderjit,3.6,History,Noisy,Tirto Argo Siwarak,Semarang
valire,3.8,Culinary,Beautiful,Kampoeng Djadhoel Semarang,Semarang
mohigul,4.1,Culinary,Mindful,Tebing Breksi,Jogja
kalayna,3.6,Nature,Recommended,Taman Pelangi Yogyakarta,Jogja
aneek,3.8,Culinary,Tasty Food,Brown Canyon,Semarang
lakitsha,4.0,Tourist Attraction,Expensive,Sam Poo Kong Temple,Semarang
tyrel,4.4,Tourist Attraction,Cheap Price,Kampoeng Djadhoel Semarang,Semarang
drusella,3.5,Tourist Attraction,Great View,Desa Wisata Lembah Kalipancur,Semarang
brittnei,3.6,Culinary,Recommended,Obyek Wisata Goa Kreo,Semarang
alidus,3.9,Tourist Attraction,Not Recommended,De Mata Museum Jogja,Jogja
marish,4.0,Tourist Attraction,Mindful,Water Blaster Bukit Candi Golf,Semarang
gaynett,3.2,Tourist Attraction,Kind,Seribu Batu Songgo Langit,Jogja
marti,4.7,Culinary,Kind Person,Seribu Batu Songgo Langit,Jogja
gong,3.2,Culture,Great View,La Kana Chapel,Semarang
auxter,3.2,Culinary,Mindful,Lawang Sewu,Semarang
causby,3.2,Culture,Kind,Pasar Beringharjo,Jogja
agnesa,3.5,Culture,Beautiful,Pantai Kukup,Jogja
effren,4.7,Tourist Attraction,Hated,Watu Goyang,Jogja
velaram,4.7,Nature,Beautiful,Waduk Jatibarang,Semarang
tolmann,3.1,Culinary,Boring,Kota Lama Semarang,Semarang
